start_node,end_node,street_name,road_direction,distance_meters,speed_limit_kph,duration_seconds,road_class,road_type,is_blocked,is_dead_end
"(14.162814, 121.256688)","(14.161702, 121.257001)",unnamed road,twoway,130,28,16.71428571,tertiary,gravel,0,1
"(14.162881, 121.256423)","(14.163888, 121.256874)",San Luis rd,twoway,120,30,14.4,tertiary,uneven,0,0
"(14.162338, 121.255952)","(14.162501, 121.255632)",unnamed road,twoway,40,28,5.142857143,tertiary,gravel,0,0
"(14.162501, 121.255632)","(14.162742, 121.255546)",unnamed road,twoway,27,28,3.471428571,tertiary,gravel,0,0
"(14.162742, 121.255546)","(14.163924, 121.255205)",unnamed road,twoway,140,30,16.8,tertiary,uneven,0,0
"(14.163924, 121.255205)","(14.164158, 121.255592)",unnamed road,twoway,50,28,6.428571429,tertiary,gravel,1,1
"(14.163924, 121.255205)","(14.163916, 121.254965)",unnamed road,twoway,24,30,2.88,tertiary,uneven,0,0
"(14.163916, 121.254965)","(14.164312, 121.254956)",unnamed road,twoway,46,30,5.52,tertiary,asphalt,0,1
"(14.163916, 121.254965)","(14.163687, 121.254794)",unnamed road,twoway,32,30,3.84,tertiary,uneven,0,0
"(14.163687, 121.254794)","(14.163579, 121.254463)",unnamed road,twoway,38,30,4.56,tertiary,uneven,0,0
"(14.163579, 121.254463)","(14.163471, 121.254012)",6th st,twoway,50,30,6,tertiary,uneven,0,0
"(14.163471, 121.254012)","(14.163360, 121.253561)",6th st,twoway,50,30,6,tertiary,uneven,0,0
"(14.163360, 121.253561)","(14.162445, 121.253861)",6th st,twoway,110,30,13.2,tertiary,uneven,0,0
"(14.162445, 121.253861)","(14.162761, 121.254225)",unnamed road,twoway,55,30,6.6,tertiary,uneven,0,0
"(14.162761, 121.254225)","(14.163077, 121.254611)",unnamed road,twoway,58,30,6.96,tertiary,uneven,0,0
"(14.163077, 121.254611)","(14.163011, 121.255014)",unnamed road,twoway,46,30,5.52,tertiary,uneven,0,0
"(14.163011, 121.255014)","(14.162742, 121.255546)",unnamed road,twoway,65,30,7.8,tertiary,uneven,0,0
"(14.162761, 121.254225)","(14.163471, 121.254012)",unnamed road,twoway,82,30,9.84,tertiary,uneven,0,0
"(14.163077, 121.254611)","(14.163579, 121.254463)",unnamed road,twoway,58,30,6.96,tertiary,uneven,0,0
"(14.163011, 121.255014)","(14.163687, 121.254794)",unnamed road,twoway,77,30,9.24,tertiary,uneven,0,0
"(14.163888, 121.256874)","(14.167348, 121.254177)",ipb rd,twoway,500,30,60,secondary,asphalt,0,0
"(14.167348, 121.254177)","(14.167515, 121.254199)",Pili dr,oneway,25,30,3,secondary,asphalt,0,0
"(14.167515, 121.254199)","(14.167536, 121.254062)",Pili dr,oneway,18,30,2.16,secondary,asphalt,0,0
"(14.167536, 121.254062)","(14.167401, 121.253994)",unnamed road,oneway,18,30,2.16,tertiary,asphalt,0,0
"(14.167401, 121.253994)","(14.167348, 121.254177)",unnamed road,oneway,26,30,3.12,tertiary,asphalt,0,0
"(14.167401, 121.253994)","(14.162479, 121.248522)",Pili dr,twoway,800,30,96,secondary,asphalt,0,0
"(14.162479, 121.248522)","(14.163647, 121.247423)",unnamed road,twoway,180,30,21.6,tertiary,asphalt,0,0
"(14.163647, 121.247423)","(14.164239, 121.246924)",unnamed road,twoway,88,25,12.672,tertiary,dirt,0,0
"(14.164239, 121.246924)","(14.165352, 121.248109)",unnamed road,twoway,180,25,25.92,tertiary,dirt,0,1
"(14.162479, 121.248522)","(14.161423, 121.246604)",Pili dr,twoway,240,30,28.8,secondary,asphalt,0,0
"(14.161423, 121.246604)","(14.161228, 121.246297)",Pili dr,twoway,39,30,4.68,secondary,asphalt,0,0
"(14.161228, 121.246297)","(14.161913, 121.245929)",unnamed road,twoway,85,30,10.2,tertiary,uneven,0,0
"(14.161913, 121.245929)","(14.162689, 121.245564)",unnamed road,twoway,94,25,13.536,tertiary,dirt,0,1
"(14.161228, 121.246297)","(14.160963, 121.245912)",Pili dr,twoway,48,30,5.76,secondary,asphalt,0,0
"(14.160963, 121.245912)","(14.160603, 121.245720)",unnamed road,twoway,51,30,6.12,tertiary,asphalt,0,0
"(14.160603, 121.245720)","(14.160655, 121.245306)",unnamed road,twoway,53,30,6.36,tertiary,asphalt,0,0
"(14.160963, 121.245912)","(14.160655, 121.245306)",Pili dr,twoway,75,30,9,secondary,asphalt,0,0
"(14.160655, 121.245306)","(14.160591, 121.245181)",Pili dr,twoway,14,30,1.68,secondary,asphalt,0,0
"(14.160591, 121.245181)","(14.159809, 121.243620)",Pili dr,twoway,190,30,22.8,secondary,asphalt,0,0
"(14.159809, 121.243620)","(14.159600, 121.243696)",Mariano M. Mondonedo Ave,twoway,30,30,3.6,secondary,asphalt,0,0
"(14.159600, 121.243696)","(14.158793, 121.244165)",Valentino G. Arganosa,twoway,100,30,12,campus road,asphalt,0,0
"(14.158793, 121.244165)","(14.157664, 121.244793)",Valentino G. Arganosa,twoway,140,30,16.8,campus road,asphalt,0,0
"(14.157664, 121.244793)","(14.157173, 121.245071)",Valentino G. Arganosa,twoway,62,30,7.44,campus road,asphalt,0,0
"(14.157173, 121.245071)","(14.156432, 121.245500)",Valentino G. Arganosa,twoway,94,30,11.28,campus road,uneven,0,0
"(14.156432, 121.245500)","(14.156490, 121.245618)",unnamed road,twoway,15,30,1.8,campus road,uneven,0,0
"(14.156490, 121.245618)","(14.156174, 121.245799)",unnamed road,twoway,41,30,4.92,campus road,uneven,0,0
"(14.156174, 121.245799)","(14.155608, 121.246143)",unnamed road,twoway,72,30,8.64,campus road,uneven,0,0
"(14.155608, 121.246143)","(14.155536, 121.246050)",unnamed road,twoway,14,30,1.68,campus road,uneven,0,0
"(14.155536, 121.246050)","(14.156108, 121.245699)",Valentino G. Arganosa,twoway,74,30,8.88,campus road,uneven,0,0
"(14.156108, 121.245699)","(14.156432, 121.245500)",Valentino G. Arganosa,twoway,42,30,5.04,campus road,uneven,0,0
"(14.156108, 121.245699)","(14.156174, 121.245799)",unnamed road,twoway,13,30,1.56,campus road,uneven,0,0
"(14.157173, 121.245071)","(14.157567, 121.245726)",hill rd,twoway,85,30,10.2,mountain road,asphalt,0,0
"(14.157567, 121.245726)","(14.159047, 121.246281)",hill rd,twoway,180,30,21.6,mountain road,asphalt,0,0
"(14.159047, 121.246281)","(14.159341, 121.246875)",hill rd,twoway,74,30,8.88,mountain road,asphalt,0,0
"(14.159341, 121.246875)","(14.158589, 121.247597)",hill rd,twoway,120,30,14.4,mountain road,asphalt,0,0
"(14.158589, 121.247597)","(14.157457, 121.248382)",hill rd,twoway,150,30,18,mountain road,asphalt,0,0
"(14.157457, 121.248382)","(14.156393, 121.248730)",hill rd,twoway,130,30,15.6,mountain road,asphalt,0,0
"(14.156393, 121.248730)","(14.156013, 121.249194)",hill rd,twoway,66,30,7.92,mountain road,asphalt,0,0
"(14.156013, 121.249194)","(14.155371, 121.249508)",hill rd,twoway,80,30,9.6,mountain road,asphalt,0,0
"(14.155371, 121.249508)","(14.155045, 121.250268)",hill rd,twoway,92,30,11.04,mountain road,asphalt,0,0
"(14.158589, 121.247597)","(14.158932, 121.248011)",unnamed road,twoway,58,28,7.457142857,mountain road,gravel,0,0
"(14.158932, 121.248011)","(14.158474, 121.248409)",unnamed road,twoway,66,28,8.485714286,mountain road,gravel,0,1
"(14.158932, 121.248011)","(14.159210, 121.248392)",unnamed road,twoway,52,28,6.685714286,mountain road,gravel,0,0
"(14.159210, 121.248392)","(14.158741, 121.248841)",unnamed road,twoway,71,28,9.128571429,mountain road,gravel,0,1
"(14.159210, 121.248392)","(14.159504, 121.248751)",unnamed road,twoway,50,28,6.428571429,mountain road,gravel,0,1
"(14.167515, 121.254199)","(14.167696, 121.254440)",Pili dr,twoway,33,30,3.96,secondary,asphalt,0,0
"(14.167696, 121.254440)","(14.168624, 121.255420)",Pili dr,twoway,150,30,18,secondary,asphalt,0,0
"(14.168624, 121.255420)","(14.168689, 121.255494)",Pili dr,twoway,11,30,1.32,secondary,asphalt,0,0
"(14.168689, 121.255494)","(14.168887, 121.255298)",unnamed road,oneway,31,30,3.72,tertiary,asphalt,0,0
"(14.168887, 121.255298)","(14.169110, 121.255240)",unnamed road,oneway,30,30,3.6,tertiary,asphalt,0,0
"(14.169110, 121.255240)","(14.169229, 121.255061)",unnamed road,oneway,28,30,3.36,tertiary,asphalt,0,0
"(14.169229, 121.255061)","(14.169045, 121.254867)",unnamed road,oneway,29,30,3.48,tertiary,asphalt,0,0
"(14.169045, 121.254867)","(14.168698, 121.254505)",unnamed road,twoway,54,30,6.48,tertiary,asphalt,0,1
"(14.169045, 121.254867)","(14.168877, 121.255008)",unnamed road,oneway,24,30,2.88,tertiary,asphalt,0,0
"(14.168877, 121.255008)","(14.168817, 121.255227)",unnamed road,oneway,26,30,3.12,tertiary,asphalt,0,0
"(14.168817, 121.255227)","(14.168624, 121.255420)",unnamed road,oneway,31,30,3.72,tertiary,asphalt,0,0
"(14.168817, 121.255227)","(14.168887, 121.255298)",unnamed road,oneway,11,30,1.32,tertiary,asphalt,0,0
"(14.169229, 121.255061)","(14.169568, 121.255415)",unnamed road,twoway,54,30,6.48,tertiary,asphalt,0,0
"(14.169568, 121.255415)","(14.169866, 121.255134)",unnamed road,twoway,46,30,5.52,tertiary,asphalt,0,0
"(14.169866, 121.255134)","(14.169270, 121.254466)",unnamed road,twoway,98,30,11.76,tertiary,asphalt,0,0
"(14.169270, 121.254466)","(14.169458, 121.254251)",unnamed road,twoway,32,30,3.84,tertiary,asphalt,0,0
"(14.169458, 121.254251)","(14.169579, 121.254247)",unnamed road,twoway,17,30,2.04,tertiary,asphalt,0,0
"(14.169579, 121.254247)","(14.169528, 121.254138)",unnamed road,twoway,14,30,1.68,tertiary,asphalt,0,0
"(14.169528, 121.254138)","(14.169458, 121.254251)",unnamed road,twoway,15,30,1.8,tertiary,asphalt,0,0
"(14.169866, 121.255134)","(14.169991, 121.254999)",unnamed road,twoway,25,30,3,tertiary,asphalt,0,0
"(14.169991, 121.254999)","(14.170005, 121.254786)",unnamed road,twoway,28,30,3.36,tertiary,asphalt,0,0
"(14.170005, 121.254786)","(14.170439, 121.254803)",unnamed road,twoway,50,30,6,tertiary,asphalt,0,1
"(14.170005, 121.254786)","(14.170025, 121.254269)",unnamed road,twoway,57,30,6.84,tertiary,asphalt,0,1
"(14.169568, 121.255415)","(14.169884, 121.255771)",unnamed road,twoway,52,30,6.24,tertiary,asphalt,0,0
"(14.169884, 121.255771)","(14.169776, 121.255907)",unnamed road,twoway,19,30,2.28,tertiary,asphalt,0,0
"(14.169776, 121.255907)","(14.169900, 121.256066)",unnamed road,twoway,21,30,2.52,tertiary,asphalt,0,0
"(14.169900, 121.256066)","(14.170118, 121.256308)",unnamed road,twoway,37,30,4.44,tertiary,asphalt,0,0
"(14.170118, 121.256308)","(14.170349, 121.256533)",unnamed road,twoway,30,30,3.6,tertiary,asphalt,0,0
"(14.170349, 121.256533)","(14.170560, 121.256338)",unnamed road,twoway,33,30,3.96,tertiary,asphalt,0,0
"(14.170349, 121.256533)","(14.169999, 121.256879)",unnamed road,twoway,53,30,6.36,tertiary,asphalt,0,0
"(14.170560, 121.256338)","(14.171420, 121.257261)",unnamed road,twoway,140,30,16.8,tertiary,asphalt,0,0
"(14.171420, 121.257261)","(14.170893, 121.257801)",unnamed road,twoway,83,30,9.96,tertiary,asphalt,0,0
"(14.169999, 121.256879)","(14.170893, 121.257801)",Pili dr,twoway,140,30,16.8,secondary,asphalt,0,0
"(14.168689, 121.255494)","(14.169999, 121.256879)",Pili dr,twoway,210,30,25.2,secondary,asphalt,0,0
"(14.170893, 121.257801)","(14.171264, 121.258229)",Pili dr,twoway,61,30,7.32,secondary,asphalt,0,0
"(14.171264, 121.258229)","(14.171774, 121.258762)",Pili dr,twoway,82,30,9.84,secondary,asphalt,0,0
"(14.171774, 121.258762)","(14.172093, 121.259103)",Pili dr,twoway,50,30,6,secondary,asphalt,0,0
"(14.172093, 121.259103)","(14.173925, 121.261043)",Pili dr,twoway,290,30,34.8,secondary,asphalt,0,0
"(14.173925, 121.261043)","(14.174962, 121.262089)",Pili dr,twoway,160,30,19.2,secondary,asphalt,0,0
"(14.172093, 121.259103)","(14.172897, 121.258355)",unnamed road,twoway,120,30,14.4,tertiary,asphalt,0,0
"(14.172897, 121.258355)","(14.173448, 121.258931)",unnamed road,twoway,84,30,10.08,tertiary,asphalt,0,0
"(14.173448, 121.258931)","(14.174087, 121.259604)",unnamed road,twoway,99,30,11.88,tertiary,asphalt,0,0
"(14.174087, 121.259604)","(14.174510, 121.260041)",unnamed road,twoway,67,25,9.648,tertiary,dirt,0,0
"(14.174510, 121.260041)","(14.175018, 121.261480)",unnamed road,twoway,170,25,24.48,tertiary,dirt,0,0
"(14.175018, 121.261480)","(14.174962, 121.262089)",unnamed road,twoway,66,25,9.504,tertiary,dirt,0,0
"(14.174962, 121.262089)","(14.174948, 121.262453)",unnamed road,twoway,40,30,4.8,tertiary,asphalt,0,0
"(14.174948, 121.262453)","(14.174737, 121.262603)",unnamed road,oneway,31,30,3.72,tertiary,asphalt,0,0
"(14.174737, 121.262603)","(14.174900, 121.262802)",unnamed road,oneway,30,30,3.6,tertiary,asphalt,0,0
"(14.174900, 121.262802)","(14.175073, 121.262651)",unnamed road,oneway,29,30,3.48,tertiary,asphalt,0,0
"(14.175073, 121.262651)","(14.174948, 121.262453)",unnamed road,oneway,26,30,3.12,tertiary,asphalt,0,0
"(14.175073, 121.262651)","(14.175695, 121.262710)",unnamed road,twoway,69,30,8.28,tertiary,asphalt,0,0
"(14.175695, 121.262710)","(14.175961, 121.263353)",unnamed road,oneway,75,30,9,tertiary,asphalt,0,0
"(14.176036, 121.262231)","(14.175695, 121.262710)",unnamed road,oneway,65,30,7.8,tertiary,asphalt,0,0
"(14.176036, 121.262231)","(14.175961, 121.263353)",Manila s rd,twoway,120,45,9.6,national,asphalt,0,0
"(14.175961, 121.263353)","(14.175948, 121.263507)",Manila s rd,twoway,19,45,1.52,national,asphalt,0,0
"(14.175948, 121.263507)","(14.176581, 121.263245)",unnamed road,twoway,77,30,9.24,tertiary,uneven,0,0
"(14.176581, 121.263245)","(14.176721, 121.263297)",unnamed road,twoway,17,30,2.04,tertiary,uneven,0,0
"(14.176721, 121.263297)","(14.177092, 121.263204)",unnamed road,twoway,42,30,5.04,tertiary,uneven,0,0
"(14.177092, 121.263204)","(14.177362, 121.263929)",unnamed road,twoway,84,30,10.08,tertiary,uneven,0,1
"(14.174737, 121.262603)","(14.174204, 121.262591)",unnamed road,twoway,62,30,7.44,tertiary,asphalt,0,0
"(14.174204, 121.262591)","(14.174215, 121.262099)",unnamed road,twoway,54,30,6.48,tertiary,asphalt,0,0
"(14.174215, 121.262099)","(14.174050, 121.261963)",unnamed road,twoway,24,30,2.88,tertiary,asphalt,0,0
"(14.174050, 121.261963)","(14.174005, 121.262305)",unnamed road,twoway,38,30,4.56,tertiary,asphalt,0,0
"(14.174005, 121.262305)","(14.173798, 121.262313)",unnamed road,twoway,22,30,2.64,tertiary,asphalt,0,0
"(14.173798, 121.262313)","(14.173742, 121.262800)",unnamed road,twoway,53,30,6.36,tertiary,asphalt,0,0
"(14.173742, 121.262800)","(14.173664, 121.262904)",unnamed road,twoway,14,30,1.68,tertiary,asphalt,0,0
"(14.173664, 121.262904)","(14.174002, 121.263217)",unnamed road,twoway,51,30,6.12,tertiary,asphalt,0,0
"(14.174002, 121.263217)","(14.174149, 121.263085)",unnamed road,twoway,22,30,2.64,tertiary,asphalt,0,0
"(14.174149, 121.263085)","(14.174204, 121.262591)",unnamed road,twoway,53,30,6.36,tertiary,asphalt,0,0
"(14.173664, 121.262904)","(14.173225, 121.263380)",unnamed road,twoway,72,30,8.64,tertiary,asphalt,0,0
"(14.173225, 121.263380)","(14.172793, 121.262946)",unnamed road,twoway,66,30,7.92,tertiary,asphalt,0,0
"(14.172793, 121.262946)","(14.172427, 121.263203)",unnamed road,twoway,51,30,6.12,tertiary,asphalt,0,1
"(14.172793, 121.262946)","(14.171945, 121.262015)",unnamed road,twoway,190,25,27.36,tertiary,dirt,0,0
"(14.171945, 121.262015)","(14.171694, 121.262386)",unnamed road,twoway,48,25,6.912,tertiary,dirt,0,1
"(14.171945, 121.262015)","(14.170598, 121.260628)",unnamed road,twoway,210,25,30.24,tertiary,dirt,0,0
"(14.170598, 121.260628)","(14.171352, 121.259869)",unnamed road,twoway,120,25,17.28,tertiary,dirt,0,0
"(14.171352, 121.259869)","(14.172093, 121.259103)",unnamed road,twoway,120,25,17.28,tertiary,dirt,0,0
"(14.171352, 121.259869)","(14.173181, 121.261759)",unnamed road,twoway,290,25,41.76,tertiary,dirt,0,0
"(14.173181, 121.261759)","(14.173500, 121.261429)",unnamed road,twoway,50,25,7.2,tertiary,dirt,0,0
"(14.173500, 121.261429)","(14.173925, 121.261043)",unnamed road,twoway,64,25,9.216,tertiary,dirt,0,0
"(14.173500, 121.261429)","(14.173367, 121.261329)",unnamed road,twoway,18,25,2.592,tertiary,dirt,0,1
"(14.170598, 121.260628)","(14.170429, 121.260769)",unnamed road,twoway,24,25,3.456,tertiary,dirt,0,0
"(14.170429, 121.260769)","(14.169848, 121.261361)",unnamed road,twoway,91,25,13.104,tertiary,dirt,0,0
"(14.169848, 121.261361)","(14.169037, 121.262142)",unnamed road,twoway,130,25,18.72,tertiary,dirt,0,0
"(14.169037, 121.262142)","(14.170551, 121.262521)",unnamed road,twoway,170,25,24.48,tertiary,dirt,0,0
"(14.170551, 121.262521)","(14.171955, 121.263994)",unnamed road,twoway,400,25,57.6,tertiary,dirt,0,0
"(14.171955, 121.263994)","(14.173617, 121.263774)",unnamed road,twoway,600,25,86.4,tertiary,dirt,0,0
"(14.173617, 121.263774)","(14.173225, 121.263380)",unnamed road,twoway,59,25,8.496,tertiary,dirt,0,0
"(14.169037, 121.262142)","(14.168294, 121.262003)",unnamed road,twoway,85,30,10.2,tertiary,asphalt,0,0
"(14.168294, 121.262003)","(14.167084, 121.259811)",unnamed road,twoway,270,30,32.4,tertiary,asphalt,0,0
"(14.167084, 121.259811)","(14.167750, 121.259158)",unnamed road,twoway,100,30,12,tertiary,asphalt,0,0
"(14.167750, 121.259158)","(14.168520, 121.258413)",unnamed road,twoway,120,30,14.4,tertiary,asphalt,0,0
"(14.168520, 121.258413)","(14.169260, 121.257654)",unnamed road,twoway,110,30,13.2,tertiary,asphalt,0,0
"(14.169260, 121.257654)","(14.169999, 121.256879)",unnamed road,twoway,120,30,14.4,tertiary,asphalt,0,0
"(14.167750, 121.259158)","(14.169076, 121.260532)",fg,twoway,210,25,30.24,tertiary,dirt,0,0
"(14.169076, 121.260532)","(14.169848, 121.261361)",fg,twoway,120,25,17.28,tertiary,dirt,0,0
"(14.168520, 121.258413)","(14.168841, 121.258750)",unnamed road,twoway,51,30,6.12,tertiary,asphalt,0,0
"(14.168841, 121.258750)","(14.169404, 121.259356)",unnamed road,twoway,94,30,11.28,tertiary,asphalt,0,0
"(14.169404, 121.259356)","(14.170136, 121.260171)",unnamed road,twoway,120,30,14.4,tertiary,asphalt,0,0
"(14.170136, 121.260171)","(14.170010, 121.260321)",unnamed road,twoway,22,30,2.64,tertiary,asphalt,0,0
"(14.170010, 121.260321)","(14.170429, 121.260769)",unnamed road,twoway,69,30,8.28,tertiary,asphalt,0,0
"(14.169260, 121.257654)","(14.169664, 121.258117)",unnamed road,twoway,68,30,8.16,tertiary,asphalt,0,0
"(14.169664, 121.258117)","(14.169805, 121.258589)",unnamed road,oneway,66,30,7.92,tertiary,asphalt,0,0
"(14.169805, 121.258589)","(14.170013, 121.258507)",unnamed road,oneway,30,30,3.6,tertiary,asphalt,0,0
"(14.170013, 121.258507)","(14.170065, 121.258393)",unnamed road,oneway,13,30,1.56,tertiary,asphalt,0,0
"(14.170065, 121.258393)","(14.169975, 121.258105)",unnamed road,oneway,30,30,3.6,tertiary,asphalt,0,0
"(14.169975, 121.258105)","(14.169664, 121.258117)",unnamed road,oneway,38,30,4.56,tertiary,asphalt,0,0
"(14.170013, 121.258507)","(14.170313, 121.258793)",unnamed road,twoway,46,30,5.52,tertiary,asphalt,0,0
"(14.170313, 121.258793)","(14.171352, 121.259869)",unnamed road,twoway,160,30,19.2,tertiary,asphalt,0,0
"(14.170313, 121.258793)","(14.170743, 121.258378)",unnamed road,twoway,67,30,8.04,tertiary,asphalt,0,0
"(14.170313, 121.258793)","(14.170142, 121.258986)",unnamed road,twoway,30,30,3.6,tertiary,asphalt,0,0
"(14.170142, 121.258986)","(14.169903, 121.259247)",unnamed road,twoway,39,30,4.68,tertiary,asphalt,0,0
"(14.169903, 121.259247)","(14.169496, 121.259268)",unnamed road,twoway,45,30,5.4,tertiary,asphalt,0,0
"(14.169496, 121.259268)","(14.169404, 121.259356)",unnamed road,twoway,14,30,1.68,tertiary,asphalt,0,0
"(14.170065, 121.258393)","(14.170743, 121.258378)",unnamed road,twoway,77,30,9.24,tertiary,asphalt,0,0
"(14.168841, 121.258750)","(14.168913, 121.258692)",unnamed road,twoway,11,30,1.32,tertiary,asphalt,0,0
"(14.168913, 121.258692)","(14.169202, 121.258749)",unnamed road,twoway,33,30,3.96,tertiary,asphalt,0,0
"(14.169202, 121.258749)","(14.169731, 121.258715)",unnamed road,twoway,59,30,7.08,tertiary,asphalt,0,0
"(14.169731, 121.258715)","(14.169805, 121.258589)",unnamed road,twoway,17,30,2.04,tertiary,asphalt,0,0
"(14.167084, 121.259811)","(14.165986, 121.257554)",unnamed road,twoway,280,25,40.32,tertiary,dirt,0,0
"(14.165986, 121.257554)","(14.165326, 121.256276)",unnamed road,twoway,160,25,23.04,tertiary,dirt,0,0
"(14.165326, 121.256276)","(14.165983, 121.255773)",unnamed road,twoway,90,25,12.96,tertiary,dirt,0,0
"(14.165983, 121.255773)","(14.166858, 121.255112)",unnamed road,twoway,120,25,17.28,tertiary,dirt,0,0
"(14.166858, 121.255112)","(14.167696, 121.254440)",unnamed road,twoway,120,25,17.28,tertiary,dirt,0,0
"(14.165986, 121.257554)","(14.166083, 121.257479)",fg,twoway,14,25,2.016,tertiary,dirt,0,0
"(14.166083, 121.257479)","(14.167750, 121.259158)",fg,twoway,260,25,37.44,tertiary,dirt,0,0
"(14.168520, 121.258413)","(14.165983, 121.255773)",unnamed road,twoway,400,25,57.6,tertiary,dirt,0,0
"(14.169260, 121.257654)","(14.166858, 121.255112)",unnamed road,twoway,400,25,57.6,tertiary,dirt,0,0
"(14.167515, 121.254199)","(14.167640, 121.254155)",Maahas rd,oneway,22,30,2.64,tertiary,uneven,0,0
